transaction_id,customer_id,account_type,region,category,merchant,amount,currency,timestamp,memo,is_flagged
TXN004568,Customer_0021,credit,Northeast,entertainment,Netflix,855.54,USD,2024-02-06T07:57:00,Movie tickets at Netflix — family outing,False
TXN004569,Customer_0063,credit,Midwest,shopping,Amazon,2185.77,USD,2024-03-09T15:53:00,Online order from Amazon — home office equipment,False
TXN004570,Customer_0102,savings,Southeast,shopping,Amazon,3357.76,USD,2023-05-30T09:20:00,In-store purchase at Amazon — seasonal wardrobe,False
TXN004571,Customer_0101,credit,Southeast,insurance,USAA,3186.08,USD,2023-11-04T06:32:00,USAA renters insurance quarterly payment,False
TXN004572,Customer_0083,credit,Southeast,entertainment,Steam,2675.07,USD,2023-07-21T16:46:00,Steam monthly subscription auto-renewal,False
TXN004573,Customer_0173,credit,Northeast,utilities,Verizon,798.82,USD,2024-01-30T04:31:00,Verizon electricity bill for the apartment,False
TXN004574,Customer_0143,savings,Northeast,rent,Metro Realty,3949.12,USD,2023-06-25T09:21:00,Monthly rent payment to Metro Realty,False
TXN004575,Customer_0227,credit,Northeast,travel,Hertz,1136.12,USD,2024-06-18T21:52:00,Flight to Chicago via Hertz for annual conference,False
TXN004576,Customer_0330,savings,Northeast,utilities,Verizon,1023.99,USD,2023-10-14T13:58:00,Verizon wireless plan — family plan renewal,False
TXN004577,Customer_0058,savings,Southeast,rent,Urban Living Co,2894.04,USD,2023-12-17T17:52:00,Monthly rent payment to Urban Living Co,False
TXN004578,Customer_0483,credit,Midwest,utilities,Comcast Xfinity,2352.68,USD,2023-03-23T23:57:00,Comcast Xfinity wireless plan — family plan renewal,False
TXN004579,Customer_0138,savings,Southwest,rent,Apartment LLC,-321.31,USD,2024-05-08T11:36:00,Security deposit — Apartment LLC,False
TXN004580,Customer_0116,checking,Southeast,insurance,State Farm,3639.75,USD,2023-01-15T00:30:00,State Farm renters insurance quarterly payment,True
TXN004581,Customer_0258,savings,West,shopping,Amazon,1963.61,USD,2024-04-12T09:29:00,Flash sale purchase at Amazon,False
TXN004582,Customer_0128,credit,Midwest,healthcare,Walgreens,2790.87,USD,2024-01-25T11:02:00,Lab work order from Walgreens,False
TXN004583,Customer_0433,credit,Northeast,shopping,Zara,2992.25,USD,2023-06-26T10:52:00,Online order from Zara — home office equipment,False
TXN004584,Customer_0342,checking,Midwest,healthcare,LabCorp,469.35,USD,2023-12-30T23:26:00,Lab work order from LabCorp,False
TXN004585,Customer_0216,credit,Southwest,entertainment,Netflix,1905.58,USD,2023-01-27T20:59:00,Netflix monthly subscription auto-renewal,False
TXN004586,Customer_0248,checking,Southeast,entertainment,Netflix,1412.27,USD,2023-07-25T13:52:00,Movie tickets at Netflix — family outing,False
TXN004587,Customer_0221,savings,Midwest,entertainment,AMC Theaters,4402.97,USD,2023-08-19T04:26:00,AMC Theaters monthly subscription auto-renewal,False
TXN004588,Customer_0464,checking,West,entertainment,Spotify,3908.8,USD,2023-03-14T11:09:00,In-app purchase on Spotify platform,False
TXN004589,Customer_0347,savings,Southwest,entertainment,Spotify,198.33,USD,2023-09-11T20:58:00,Spotify monthly subscription auto-renewal,False
TXN004590,Customer_0096,checking,Midwest,healthcare,Walgreens,4356.46,USD,2023-06-17T23:55:00,Lab work order from Walgreens,False
TXN004591,Customer_0032,savings,West,entertainment,Apple iTunes,1271.36,USD,2024-01-26T09:18:00,In-app purchase on Apple iTunes platform,False
TXN004592,Customer_0016,savings,Southwest,shopping,Target,2102.73,USD,2023-03-23T23:02:00,Online order from Target — home office equipment,False
TXN004593,Customer_0149,credit,Northeast,groceries,Whole Foods,1327.99,USD,2024-01-16T12:38:00,"Weekly grocery run at Whole Foods, stocked up on essentials",False
TXN004594,Customer_0367,credit,Northeast,travel,Delta Airlines,3326.31,USD,2023-01-27T08:16:00,Flight to Chicago via Delta Airlines for annual conference,False
TXN004595,Customer_0037,credit,Midwest,groceries,Whole Foods,767.12,USD,2023-06-27T00:18:00,Quick stop at Whole Foods for produce and dairy,False
TXN004596,Customer_0455,savings,Northeast,utilities,AT&T,4309.49,USD,2023-05-14T02:03:00,AT&T wireless plan — family plan renewal,False
TXN004597,Customer_0403,checking,Southeast,entertainment,Spotify,136.35,USD,2023-04-01T11:46:00,Spotify monthly subscription auto-renewal,False
TXN004598,Customer_0395,savings,West,education,Barnes & Noble,179.84,USD,2024-01-02T20:07:00,Textbook purchase at Barnes & Noble for continuing ed,False
TXN004599,Customer_0207,checking,Southwest,entertainment,Apple iTunes,1558.31,USD,2023-12-26T03:17:00,Apple iTunes monthly subscription auto-renewal,False
TXN004600,Customer_0399,checking,Southwest,education,Chegg,3085.42,USD,2024-02-02T03:06:00,Chegg course enrollment — data engineering,False
TXN004601,Customer_0443,credit,West,dining,Chipotle,4082.93,USD,2023-04-09T08:13:00,"Lunch with the team at Chipotle, celebrated Q3 results",False
TXN004602,Customer_0332,savings,Midwest,rent,Urban Living Co,507.82,USD,2023-01-11T20:16:00,Security deposit — Urban Living Co,False
TXN004603,Customer_0358,checking,West,education,Udemy,1568.19,USD,2023-07-24T15:57:00,Textbook purchase at Udemy for continuing ed,False
TXN004604,Customer_0280,credit,Midwest,travel,Delta Airlines,656.92,USD,2023-11-25T23:47:00,Hotel stay at Delta Airlines during product summit,False
TXN004605,Customer_0379,credit,West,groceries,Aldi,1969.12,USD,2023-05-12T10:49:00,"Monthly bulk purchase at Aldi, household supplies",False
TXN004606,Customer_0377,credit,Southwest,utilities,National Grid,-465.69,USD,2023-09-01T02:53:00,Monthly National Grid internet and cable bill,False
TXN004607,Customer_0350,credit,Northeast,dining,The Cheesecake Factory,120.7,USD,2023-06-18T23:55:00,"Lunch with the team at The Cheesecake Factory, celebrated Q3 results",False
TXN004608,Customer_0330,checking,Southwest,dining,Olive Garden,2979.64,USD,2024-06-17T14:54:00,"Lunch with the team at Olive Garden, celebrated Q3 results",False
TXN004609,Customer_0319,checking,Midwest,dining,The Cheesecake Factory,2662.25,USD,2023-09-29T20:12:00,Morning coffee and pastry at The Cheesecake Factory,False
TXN004610,Customer_0089,savings,Southeast,healthcare,CVS Pharmacy,1826.26,USD,2024-06-29T22:27:00,Prescription refill at CVS Pharmacy,False
TXN004611,Customer_0020,savings,Northeast,shopping,IKEA,2471.43,USD,2023-06-25T18:40:00,In-store purchase at IKEA — seasonal wardrobe,False
TXN004612,Customer_0253,savings,West,education,Udemy,854.67,USD,2024-06-13T07:42:00,Textbook purchase at Udemy for continuing ed,False
TXN004613,Customer_0069,savings,Northeast,education,Barnes & Noble,-347.13,USD,2024-05-30T19:50:00,Barnes & Noble course enrollment — data engineering,False
TXN004614,Customer_0098,credit,Northeast,healthcare,CVS Pharmacy,3127.3,USD,2023-12-30T14:36:00,Lab work order from CVS Pharmacy,False
TXN004615,Customer_0043,credit,West,insurance,State Farm,1124.02,USD,2023-06-17T00:05:00,Life insurance premium payment to State Farm,False
TXN004616,Customer_0196,credit,West,travel,Hertz,3302.07,USD,2023-03-01T21:35:00,Hotel stay at Hertz during product summit,False
TXN004617,Customer_0436,checking,Southwest,shopping,Zara,3492.6,USD,2023-10-05T00:43:00,In-store purchase at Zara — seasonal wardrobe,False
TXN004618,Customer_0245,savings,West,groceries,Aldi,2964.01,USD,2023-08-10T13:01:00,"Weekly grocery run at Aldi, stocked up on essentials",False
TXN004619,Customer_0332,savings,Northeast,shopping,Target,987.36,USD,2024-02-05T12:44:00,Online order from Target — home office equipment,False
TXN004620,Customer_0011,credit,Northeast,education,Chegg,3565.24,USD,2023-02-07T10:53:00,Chegg course enrollment — data engineering,False
TXN004621,Customer_0319,checking,Midwest,rent,Apartment LLC,985.42,USD,2023-02-19T22:45:00,Lease renewal fee at Apartment LLC,False
TXN004622,Customer_0457,savings,Midwest,insurance,Geico,4426.01,USD,2023-11-16T02:37:00,Geico renters insurance quarterly payment,False
TXN004623,Customer_0201,checking,Midwest,entertainment,Netflix,1179.32,USD,2023-01-14T22:11:00,Netflix monthly subscription auto-renewal,False
TXN004624,Customer_0061,credit,Southwest,rent,First Place Rentals,1983.78,USD,2023-04-23T23:57:00,Monthly rent payment to First Place Rentals,False
TXN004625,Customer_0313,checking,Southeast,rent,First Place Rentals,1861.69,USD,2023-05-18T02:28:00,Monthly rent payment to First Place Rentals,False
TXN004626,Customer_0171,savings,Northeast,rent,Apartment LLC,3451.88,USD,2023-02-11T08:12:00,Monthly rent payment to Apartment LLC,False
TXN004627,Customer_0229,savings,Southeast,healthcare,Walgreens,3935.84,USD,2023-07-01T19:20:00,Lab work order from Walgreens,False
TXN004628,Customer_0485,credit,Northeast,insurance,State Farm,1774.51,USD,2023-08-07T13:31:00,Life insurance premium payment to State Farm,False
TXN004629,Customer_0189,checking,Midwest,shopping,IKEA,3971.79,USD,2023-03-18T10:15:00,In-store purchase at IKEA — seasonal wardrobe,False
TXN004630,Customer_0001,credit,Northeast,education,MIT OpenCourseWare,2695.06,USD,2023-06-24T01:29:00,MIT OpenCourseWare course enrollment — data engineering,False
TXN004631,Customer_0060,checking,Southeast,groceries,Trader Joe's,2431.28,USD,2023-05-27T00:32:00,Quick stop at Trader Joe's for produce and dairy,False
TXN004632,Customer_0306,credit,Southwest,utilities,ConEdison,3658.28,USD,2023-01-26T18:29:00,Monthly ConEdison internet and cable bill,False
TXN004633,Customer_0044,credit,Northeast,insurance,USAA,516.4,USD,2024-05-25T12:16:00,USAA renters insurance quarterly payment,False
TXN004634,Customer_0382,credit,West,rent,Apartment LLC,1009.12,USD,2023-03-18T13:41:00,Security deposit — Apartment LLC,False
TXN004635,Customer_0221,checking,Northeast,travel,Airbnb,3781.09,USD,2023-12-15T08:49:00,Car rental from Airbnb for client site visit,False
TXN004636,Customer_0093,credit,Midwest,groceries,Trader Joe's,1720.13,USD,2024-02-27T11:46:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN004637,Customer_0277,credit,West,travel,Delta Airlines,2389.15,USD,2023-09-14T19:36:00,Car rental from Delta Airlines for client site visit,False
TXN004638,Customer_0449,credit,Northeast,utilities,Verizon,4406.64,USD,2024-06-29T01:11:00,Verizon electricity bill for the apartment,False
TXN004639,Customer_0156,savings,Midwest,entertainment,Apple iTunes,1850.73,USD,2023-08-18T23:45:00,In-app purchase on Apple iTunes platform,False
TXN004640,Customer_0318,checking,Southwest,education,Udemy,3471.26,USD,2023-12-04T14:21:00,Textbook purchase at Udemy for continuing ed,False
TXN004641,Customer_0054,credit,Southeast,education,Barnes & Noble,1995.33,USD,2023-09-19T05:45:00,Textbook purchase at Barnes & Noble for continuing ed,False
TXN004642,Customer_0250,credit,Midwest,groceries,Trader Joe's,4196.52,USD,2023-06-10T06:18:00,Quick stop at Trader Joe's for produce and dairy,False
TXN004643,Customer_0082,checking,West,dining,The Cheesecake Factory,3553.77,USD,2024-05-18T12:47:00,"Lunch with the team at The Cheesecake Factory, celebrated Q3 results",True
TXN004644,Customer_0219,savings,Southwest,insurance,USAA,-472.99,USD,2024-04-01T16:43:00,USAA renters insurance quarterly payment,False
TXN004645,Customer_0283,checking,Southwest,entertainment,Spotify,1665.99,USD,2023-08-12T17:52:00,Movie tickets at Spotify — family outing,False
TXN004646,Customer_0353,checking,Southwest,groceries,Walmart Grocery,1329.14,USD,2024-02-13T06:33:00,"Monthly bulk purchase at Walmart Grocery, household supplies",False
TXN004647,Customer_0309,checking,Southwest,utilities,ConEdison,4410.5,USD,2023-05-03T08:18:00,ConEdison electricity bill for the apartment,False
TXN004648,Customer_0170,checking,Southeast,shopping,Amazon,2724.57,USD,2023-08-17T02:22:00,Online order from Amazon — home office equipment,False
TXN004649,Customer_0409,checking,Southwest,utilities,AT&T,79.86,USD,2023-02-13T09:45:00,AT&T electricity bill for the apartment,False
TXN004650,Customer_0032,credit,Southeast,education,Barnes & Noble,4247.44,USD,2023-09-02T08:51:00,Textbook purchase at Barnes & Noble for continuing ed,False
TXN004651,Customer_0381,savings,Midwest,travel,Hertz,674.61,USD,2023-10-07T02:32:00,Car rental from Hertz for client site visit,False
TXN004652,Customer_0386,credit,Midwest,education,Barnes & Noble,490.69,USD,2023-05-29T11:01:00,Barnes & Noble annual learning subscription,False
TXN004653,Customer_0183,credit,Northeast,entertainment,Spotify,-104.0,USD,2023-02-26T14:32:00,Movie tickets at Spotify — family outing,False
TXN004654,Customer_0098,credit,Midwest,education,MIT OpenCourseWare,7.64,USD,2024-05-10T20:40:00,Textbook purchase at MIT OpenCourseWare for continuing ed,False
TXN004655,Customer_0107,checking,West,shopping,Amazon,993.66,USD,2023-03-11T08:11:00,Flash sale purchase at Amazon,False
TXN004656,Customer_0048,savings,Southeast,education,MIT OpenCourseWare,4477.94,USD,2023-06-03T19:20:00,MIT OpenCourseWare course enrollment — data engineering,False
TXN004657,Customer_0354,checking,Midwest,dining,The Cheesecake Factory,3964.96,USD,2023-09-05T13:19:00,Morning coffee and pastry at The Cheesecake Factory,False
TXN004658,Customer_0186,credit,West,dining,Panera Bread,733.02,USD,2024-04-30T06:03:00,Morning coffee and pastry at Panera Bread,False
TXN004659,Customer_0131,checking,Southwest,dining,The Cheesecake Factory,137.52,USD,2024-01-22T09:01:00,"Client dinner at The Cheesecake Factory, discussed Q4 roadmap",False
TXN004660,Customer_0347,credit,Southeast,groceries,Whole Foods,2648.83,USD,2023-12-04T19:41:00,"Monthly bulk purchase at Whole Foods, household supplies",False
TXN004661,Customer_0286,savings,West,travel,Airbnb,1126.08,USD,2024-05-05T12:21:00,Car rental from Airbnb for client site visit,False
TXN004662,Customer_0063,savings,Midwest,travel,Marriott Hotels,4225.35,USD,2023-04-28T06:28:00,Hotel stay at Marriott Hotels during product summit,False
TXN004663,Customer_0420,savings,West,groceries,Trader Joe's,2915.48,USD,2023-12-17T05:36:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN004664,Customer_0390,savings,Midwest,shopping,IKEA,1751.28,USD,2023-09-22T00:14:00,In-store purchase at IKEA — seasonal wardrobe,False
TXN004665,Customer_0318,savings,Midwest,rent,First Place Rentals,1114.37,USD,2023-08-31T12:42:00,Lease renewal fee at First Place Rentals,False
TXN004666,Customer_0225,checking,Midwest,travel,Marriott Hotels,225.68,USD,2023-09-21T08:31:00,Car rental from Marriott Hotels for client site visit,False
TXN004667,Customer_0393,credit,Northeast,healthcare,Urgent Care Now,3143.87,USD,2023-03-11T17:46:00,Lab work order from Urgent Care Now,False
TXN004668,Customer_0440,checking,Southwest,shopping,Zara,3757.52,USD,2023-12-06T23:09:00,Online order from Zara — home office equipment,False
TXN004669,Customer_0354,credit,Southeast,insurance,Allstate,3831.54,USD,2023-10-05T20:41:00,Monthly Allstate auto insurance premium,False
TXN004670,Customer_0340,savings,Southeast,utilities,AT&T,3704.25,USD,2023-11-22T09:17:00,Monthly AT&T internet and cable bill,False
TXN004671,Customer_0394,savings,Southwest,travel,Uber,705.49,USD,2023-01-08T09:44:00,Flight to Chicago via Uber for annual conference,False
TXN004672,Customer_0365,credit,Southwest,insurance,Allstate,3259.43,USD,2023-02-17T17:45:00,Life insurance premium payment to Allstate,False
TXN004673,Customer_0225,savings,Northeast,utilities,ConEdison,787.57,USD,2023-04-25T11:28:00,ConEdison wireless plan — family plan renewal,False
TXN004674,Customer_0063,savings,Southeast,utilities,National Grid,387.42,USD,2023-03-08T23:31:00,National Grid wireless plan — family plan renewal,False
TXN004675,Customer_0102,checking,Midwest,education,Coursera,3340.53,USD,2023-01-21T22:40:00,Coursera course enrollment — data engineering,False
TXN004676,Customer_0213,credit,Northeast,dining,Olive Garden,3796.44,USD,2024-03-10T05:19:00,Morning coffee and pastry at Olive Garden,False
TXN004677,Customer_0330,credit,West,shopping,Zara,2457.2,USD,2024-05-06T12:11:00,Flash sale purchase at Zara,False
TXN004678,Customer_0499,credit,Southeast,dining,Olive Garden,814.81,USD,2023-05-09T08:31:00,"Lunch with the team at Olive Garden, celebrated Q3 results",False
TXN004679,Customer_0053,savings,West,insurance,Allstate,195.66,USD,2023-04-05T20:17:00,Allstate renters insurance quarterly payment,False
TXN004680,Customer_0275,savings,Southeast,rent,Metro Realty,2745.53,USD,2023-07-16T10:09:00,Security deposit — Metro Realty,False
TXN004681,Customer_0115,savings,Southeast,groceries,Whole Foods,855.04,USD,2023-09-15T10:17:00,"Monthly bulk purchase at Whole Foods, household supplies",False
TXN004682,Customer_0162,credit,Southeast,entertainment,Steam,4338.5,USD,2023-07-05T02:35:00,Steam monthly subscription auto-renewal,False
TXN004683,Customer_0496,checking,West,rent,Metro Realty,2003.55,USD,2023-01-27T13:29:00,Monthly rent payment to Metro Realty,False
TXN004684,Customer_0050,savings,Midwest,shopping,Zara,3721.05,USD,2023-11-17T07:35:00,Online order from Zara — home office equipment,False
TXN004685,Customer_0438,checking,Midwest,shopping,Best Buy,1572.77,USD,2023-09-08T07:44:00,Online order from Best Buy — home office equipment,False
